1 Periodo,2 CUO,3 Numero Correlativo,4 Codigo Cuenta Contable,5 Codigo Unidad de Operacion,6 Codigo Centro de Costo,7 Moneda,8 Tipo de Documento de Identidad del Emisor,9 Numero de Documento de Identidad del Emisor,10 Tipo de Comprobante,11 Numero de Serie del Comprobante,12 Numero del Comprobante,13 Fecha Contable,14 Fecha de Vencimiento,15 Fecha de la Operacion o Emision,16 Glosa,17 Glosa referencial,18 Movimientos del Debe,19 Movimientos del Haber,20 Dato Estructurado,21 Estado de la Operacion,
20231100,8610,M86102,1221103,3,1330,PEN,,,01,F001,00055023,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,313.46,0.00,140100&20231100&8610&M8610,1,
20231100,8610,M86104,4011102,3,1330,PEN,,,01,F001,00055023,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,398.47,140100&20231100&8610&M8610,1,
20231100,8611,M86110,1213101,3,1330,PEN,,,01,F001,00055024,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,628.23,0.00,140100&20231100&8611&M8611,1,
20231100,8611,M86111,7032111,3,1330,PEN,,,01,F001,00055024,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,605.00,140100&20231100&8611&M8611,1,
20231100,8611,M86112,1221103,3,1330,PEN,,,01,F001,00055024,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,85.67,0.00,140100&20231100&8611&M8611,1,
20231100,8611,M86114,4011102,3,1330,PEN,,,01,F001,00055024,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,108.90,140100&20231100&8611&M8611,1,
20231100,8612,M86120,1213101,3,1330,PEN,,,01,F001,00055025,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,2603.58,0.00,140100&20231100&8612&M8612,1,
20231100,8612,M86121,7032111,3,1330,PEN,,,01,F001,00055025,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,2507.30,140100&20231100&8612&M8612,1,
20231100,8612,M86122,1221103,3,1330,PEN,,,01,F001,00055025,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,355.03,0.00,140100&20231100&8612&M8612,1,
20231100,8612,M86124,4011102,3,1330,PEN,,,01,F001,00055025,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,451.31,140100&20231100&8612&M8612,1,
20231100,8613,M86130,6412101,3,1359,PEN,,,00,0,0,01/11/2023,,03/11/2023,ITF,Asiento,16.35,0.00,,1,
20231100,8613,M86131,1041101,3,1359,PEN,,,00,0,0,01/11/2023,,03/11/2023,ITF,Asiento,0.00,16.35,,1,
20231100,8614,M86140,1213101,3,1330,PEN,,,01,F001,00055026,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,3238.77,0.00,140100&20231100&8614&M8614,1,
20231100,8614,M86141,7032111,3,1330,PEN,,,01,F001,00055026,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,3119.00,140100&20231100&8614&M8614,1,
20231100,8614,M86142,1221103,3,1330,PEN,,,01,F001,00055026,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,441.65,0.00,140100&20231100&8614&M8614,1,
20231100,8614,M86144,4011102,3,1330,PEN,,,01,F001,00055026,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,561.42,140100&20231100&8614&M8614,1,
20231100,8615,M86150,6391102,3,1359,PEN,,,00,0,0,01/11/2023,,03/11/2023,COMISION CCE HAB 023316,Asiento,5.50,0.00,,1,
20231100,8615,M86151,1041101,3,1359,PEN,,,00,0,0,01/11/2023,,03/11/2023,COMISION CCE HAB 023316,Asiento,0.00,5.50,,1,
20231100,8616,M86160,1213101,3,1330,PEN,,,01,F001,00055012,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,690.30,0.00,140100&20231100&8616&M8616,1,
20231100,8616,M86161,7032111,3,1330,PEN,,,01,F001,00055012,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,585.00,140100&20231100&8616&M8616,1,
20231100,8616,M86162,4011102,3,1330,PEN,,,01,F001,00055012,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,105.30,140100&20231100&8616&M8616,1,
20231100,8617,M86170,1213101,3,1330,PEN,,,01,F001,00055013,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,4734.07,0.00,140100&20231100&8617&M8617,1,
20231100,8617,M86171,7032111,3,1330,PEN,,,01,F001,00055013,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,4559.01,140100&20231100&8617&M8617,1,
20231100,8617,M86172,1221103,3,1330,PEN,,,01,F001,00055013,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,645.56,0.00,140100&20231100&8617&M8617,1,
20231100,8617,M86174,4011102,3,1330,PEN,,,01,F001,00055013,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,820.62,140100&20231100&8617&M8617,1,
20231100,8618,M86180,6391102,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,COMISION CCE PRO 023283,Asiento,5.00,0.00,,1,
20231100,8618,M86181,1041101,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,COMISION CCE PRO 023283,Asiento,0.00,5.00,,1,
20231100,8619,M86190,1213101,3,1330,PEN,,,01,F001,00055014,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,123.90,0.00,140100&20231100&8619&M8619,1,
20231100,8619,M86191,7032111,3,1330,PEN,,,01,F001,00055014,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,105.00,140100&20231100&8619&M8619,1,
20231100,8619,M86192,4011102,3,1330,PEN,,,01,F001,00055014,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,18.90,140100&20231100&8619&M8619,1,
20231100,8720,M87200,1041101,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,DEPSEM 03 OCTUBREH. RODRIGUEZ,Asiento,350.50,0.00,,1,
20231100,8720,M87201,1413102,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,DEPSEM 03 OCTUBREH. RODRIGUEZ,Asiento,0.00,350.50,,1,
20231100,8721,M87210,1213101,3,1330,PEN,,,01,F001,00055015,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,289.10,0.00,140100&20231100&8721&M8721,1,
20231100,8721,M87211,7032111,3,1330,PEN,,,01,F001,00055015,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,245.00,140100&20231100&8721&M8721,1,
20231100,8721,M87212,4011102,3,1330,PEN,,,01,F001,00055015,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,44.10,140100&20231100&8721&M8721,1,
20231100,8722,M87220,1041101,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,DEVOLCUMPLEAÑOS ASBANC OCT 2023C. WONG,Asiento,72.37,0.00,,1,
20231100,8722,M87221,1413101,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,DEVOLCUMPLEAÑOS ASBANC OCT 2023C. WONG,Asiento,0.00,72.37,,1,
20231100,8723,M87230,1213101,3,1330,PEN,,,01,F001,00055016,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,424.80,0.00,140100&20231100&8723&M8723,1,
20231100,8723,M87231,7032111,3,1330,PEN,,,01,F001,00055016,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,360.00,140100&20231100&8723&M8723,1,
20231100,8723,M87232,4011102,3,1330,PEN,,,01,F001,00055016,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,64.80,140100&20231100&8723&M8723,1,
20231100,8724,M87240,1213101,3,1330,PEN,,,01,F001,00055017,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,129.80,0.00,140100&20231100&8724&M8724,1,
20231100,8724,M87241,7032111,3,1330,PEN,,,01,F001,00055017,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,110.00,140100&20231100&8724&M8724,1,
20231100,8724,M87242,4011102,3,1330,PEN,,,01,F001,00055017,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,19.80,140100&20231100&8724&M8724,1,
20231100,8725,M87250,1213101,3,1330,PEN,,,01,F001,00055018,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,1173.95,0.00,140100&20231100&8725&M8725,1,
20231100,8725,M87251,7032111,3,1330,PEN,,,01,F001,00055018,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,1130.53,140100&20231100&8725&M8725,1,
20231100,8725,M87252,1221103,3,1330,PEN,,,01,F001,00055018,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,160.08,0.00,140100&20231100&8725&M8725,1,
20231100,8725,M87254,4011102,3,1330,PEN,,,01,F001,00055018,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,203.50,140100&20231100&8725&M8725,1,
20231100,8726,M87260,1041101,3,1301,PEN,6,20521233991,00,0,0,01/11/2023,,03/11/2023,PAGO S001-5965192  WI-NET TELECOM,Pago de factura,0.00,449.00,,1,
20231100,8726,M87261,4212101,3,1301,PEN,6,20521233991,00,0,0,01/11/2023,,03/11/2023,PAGO S001-5965192  WI-NET TELECOM,Pago de factura,449.00,0.00,,1,
20231100,8727,M87270,4212101,3,1301,PEN,,,00,0,0,01/11/2023,,06/11/2023,CR-E001-1064,Asiento,12.60,0.00,,1,
20231100,8727,M87271,4011401,3,1301,PEN,,,00,0,0,01/11/2023,,06/11/2023,CR-E001-1064,Asiento,0.00,12.60,,1,
20231100,8728,M87280,4212101,3,,PEN,6,20548704261,01,FF01,493046,01/11/2023,01/12/2023,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,0.00,4987.49,080100&20231100&8728&M8728,1,
20231100,8728,M87281,6311201,3,1396,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,212.83,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M87282,6311201,3,1397,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,561.21,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M87283,6311201,3,1399,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,131.91,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M87284,6311201,3,1403,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,467.26,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M87285,6311201,3,1411,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,55.00,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M87286,6311201,3,1412,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,112.53,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M87287,6311201,3,1417,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,71.96,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M87288,6311201,3,1418,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,479.64,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M87289,6311201,3,1422,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,175.49,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M872810,6311201,3,1423,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,1993.28,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M872811,6311201,3,1426,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,50.54,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M872812,6311201,3,1430,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,384.56,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M872813,6311201,3,1431,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,182.14,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M872814,6311201,3,1433,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,63.63,0.00,080100&20231100&8728&M8728,1,
20231100,8728,M872815,6311201,3,1413,PEN,6,20548704261,01,FF01,493046,01/11/2023,,01/11/2023,SERVICIO DE TAXI MES DE OCTUBRE,Factura,45.51,0.00,080100&20231100&8728&M8728,1,
20231100,8729,M87290,4111101,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,TLC-023315  ABONO LIQUIDACION,Asiento,39656.73,0.00,,1,
20231100,8729,M87291,1041101,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,TLC-023315  ABONO LIQUIDACION,Asiento,0.00,39656.73,,1,
20231100,8730,M87300,1492102,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,TLC-023316  ABONO VACACIONES,Asiento,6533.60,0.00,,1,
20231100,8730,M87301,1041101,3,1301,PEN,,,00,0,0,01/11/2023,,03/11/2023,TLC-023316  ABONO VACACIONES,Asiento,0.00,6533.60,,1,
20231100,8731,M87310,1041101,3,1301,PEN,6,20390724919,00,0,0,01/11/2023,,03/11/2023,CUSTODIA DE ARCHIVO EN CAJA FILE MES SETIEMBRE,Pago de factura,0.00,1005.04,,1,
20231100,8731,M87311,4212101,3,1301,PEN,6,20390724919,00,0,0,01/11/2023,,03/11/2023,CUSTODIA DE ARCHIVO EN CAJA FILE MES SETIEMBRE,Pago de factura,1005.04,0.00,,1,
20231100,8732,M87320,1041101,3,1301,PEN,6,20601328063,00,0,0,01/11/2023,,03/11/2023,TONER HP W2020X (414X) LJ. M454 BLACK 7 500 PGS,Pago de factura,0.00,3429.22,,1,
20231100,8732,M87321,4212101,3,1301,PEN,6,20601328063,00,0,0,01/11/2023,,03/11/2023,TONER HP W2020X (414X) LJ. M454 BLACK 7 500 PGS,Pago de factura,3429.22,0.00,,1,
20231100,8733,M87330,1041101,3,1301,PEN,6,20555762977,00,0,0,01/11/2023,,03/11/2023,GESTION DE PROYECTOS HUANCAVELICA OXI MES OCTUBRE,Pago de factura,0.00,49843.00,,1,
20231100,8733,M87331,4212101,3,1301,PEN,6,20555762977,00,0,0,01/11/2023,,03/11/2023,GESTION DE PROYECTOS HUANCAVELICA OXI MES OCTUBRE,Pago de factura,49843.00,0.00,,1,
20231100,8734,M87340,1041101,3,1301,PEN,6,20117920144,00,0,0,01/11/2023,,03/11/2023,SERVICIO DE SEGURIDAD MES SEPTIEMBRE 2023,Pago de factura,0.00,31716.76,,1,
20231100,8734,M87341,4212101,3,1301,PEN,6,20117920144,00,0,0,01/11/2023,,03/11/2023,SERVICIO DE SEGURIDAD MES SEPTIEMBRE 2023,Pago de factura,31716.76,0.00,,1,
20231100,8735,M87350,1041101,3,1301,PEN,6,20260497414,00,0,0,01/11/2023,,03/11/2023,ESTUDIO DE LINEAMIENTOS DE PUBLICIDADADEL 50%,Pago de factura,0.00,18691.00,,1,
20231100,8735,M87351,4212101,3,1301,PEN,6,20260497414,00,0,0,01/11/2023,,03/11/2023,ESTUDIO DE LINEAMIENTOS DE PUBLICIDADADEL 50%,Pago de factura,18691.00,0.00,,1,
20231100,8736,M87360,1041101,3,1301,PEN,6,20605987975,00,0,0,01/11/2023,,03/11/2023,TALADRO INALAMBRICO-ROTOMARTILLO PINSTALACIONES,Pago de factura,0.00,3091.60,,1,
20231100,8736,M87361,4212101,3,1301,PEN,6,20605987975,00,0,0,01/11/2023,,03/11/2023,TALADRO INALAMBRICO-ROTOMARTILLO PINSTALACIONES,Pago de factura,3091.60,0.00,,1,
20231100,8737,M87370,1041101,3,1301,PEN,6,20602711791,00,0,0,01/11/2023,,03/11/2023,1ERA INT. SERV. DE MNTO PREVEN. SIST. AGUA HELADA,Pago de factura,0.00,11914.62,,1,
20231100,8737,M87371,4212101,3,1301,PEN,6,20602711791,00,0,0,01/11/2023,,03/11/2023,1ERA INT. SERV. DE MNTO PREVEN. SIST. AGUA HELADA,Pago de factura,11914.62,0.00,,1,
20231100,8738,M87380,1041101,3,1301,PEN,6,20127614572,00,0,0,01/11/2023,,03/11/2023,SERVICIO MEDICO OCUPACIONAL MES OCTUBRE,Pago de factura,0.00,2620.14,,1,
20231100,8738,M87381,4212101,3,1301,PEN,6,20127614572,00,0,0,01/11/2023,,03/11/2023,SERVICIO MEDICO OCUPACIONAL MES OCTUBRE,Pago de factura,2620.14,0.00,,1,
20231100,8739,M87390,1041101,3,1301,PEN,6,10076040627,00,0,0,01/11/2023,,03/11/2023,SERVICIOS DE RECOJO Y COURIERMES SETIEMBRE,Pago de factura,0.00,2346.80,,1,
20231100,8739,M87391,4212101,3,1301,PEN,6,10076040627,00,0,0,01/11/2023,,03/11/2023,SERVICIOS DE RECOJO Y COURIERMES SETIEMBRE,Pago de factura,2346.80,0.00,,1,
20231100,8831,M88310,4212101,3,1301,PEN,,,00,0,0,01/11/2023,,06/11/2023,CR-E001-1066,Asiento,106.06,0.00,,1,
20231100,8831,M88311,4011401,3,1301,PEN,,,00,0,0,01/11/2023,,06/11/2023,CR-E001-1066,Asiento,0.00,106.06,,1,
20231100,8834,M88340,1213201,3,1314,USD,,,01,F001,00055072,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,5147.24,0.00,140100&20231100&8834&M8834,1,
20231100,8834,M88341,7032111,3,1314,USD,,,01,F001,00055072,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,4956.90,140100&20231100&8834&M8834,1,
20231100,8834,M88342,1221203,3,1314,USD,,,01,F001,00055072,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,701.90,0.00,140100&20231100&8834&M8834,1,
20231100,8834,M88344,4011102,3,1314,USD,,,01,F001,00055072,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,892.24,140100&20231100&8834&M8834,1,
20231100,8837,M88370,1213201,3,1314,USD,,,01,F001,00055073,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,15837.68,0.00,140100&20231100&8837&M8837,1,
20231100,8837,M88371,7032111,3,1314,USD,,,01,F001,00055073,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,15252.00,140100&20231100&8837&M8837,1,
20231100,8837,M88372,1221203,3,1314,USD,,,01,F001,00055073,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,2159.68,0.00,140100&20231100&8837&M8837,1,
20231100,8837,M88374,4011102,3,1314,USD,,,01,F001,00055073,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,2745.36,140100&20231100&8837&M8837,1,
20231100,8838,M88380,1213201,3,1314,USD,,,01,F001,00055074,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,23756.52,0.00,140100&20231100&8838&M8838,1,
20231100,8838,M88381,7032111,3,1314,USD,,,01,F001,00055074,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,22878.00,140100&20231100&8838&M8838,1,
20231100,8838,M88382,1221203,3,1314,USD,,,01,F001,00055074,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,3239.52,0.00,140100&20231100&8838&M8838,1,
20231100,8838,M88384,4011102,3,1314,USD,,,01,F001,00055074,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,4118.04,140100&20231100&8838&M8838,1,
20231100,8839,M88390,1213101,3,1313,PEN,,,01,F001,00055075,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,2362.80,0.00,140100&20231100&8839&M8839,1,
20231100,8839,M88391,7032111,3,1313,PEN,,,01,F001,00055075,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,2275.42,140100&20231100&8839&M8839,1,
20231100,8839,M88392,1221103,3,1313,PEN,,,01,F001,00055075,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,322.20,0.00,140100&20231100&8839&M8839,1,
20231100,8839,M88394,4011102,3,1313,PEN,,,01,F001,00055075,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,409.58,140100&20231100&8839&M8839,1,
20231100,8840,M88400,1213201,3,1313,USD,,,01,F001,00055076,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,7126.95,0.00,140100&20231100&8840&M8840,1,
20231100,8840,M88401,7032111,3,1313,USD,,,01,F001,00055076,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,6863.40,140100&20231100&8840&M8840,1,
20231100,8840,M88402,1221203,3,1313,USD,,,01,F001,00055076,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,971.86,0.00,140100&20231100&8840&M8840,1,
20231100,8840,M88404,4011102,3,1313,USD,,,01,F001,00055076,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,1235.41,140100&20231100&8840&M8840,1,
20231100,8842,M88420,1213201,3,1314,USD,,,01,F001,00055077,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,26132.16,0.00,140100&20231100&8842&M8842,1,
20231100,8842,M88421,7032111,3,1314,USD,,,01,F001,00055077,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,25165.80,140100&20231100&8842&M8842,1,
20231100,8842,M88422,1221203,3,1314,USD,,,01,F001,00055077,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,3563.48,0.00,140100&20231100&8842&M8842,1,
20231100,8842,M88424,4011102,3,1314,USD,,,01,F001,00055077,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,4529.84,140100&20231100&8842&M8842,1,
20231100,8844,M88440,1213201,3,1314,USD,,,01,F001,00055078,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,2969.57,0.00,140100&20231100&8844&M8844,1,
20231100,8844,M88441,7032111,3,1314,USD,,,01,F001,00055078,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,2859.75,140100&20231100&8844&M8844,1,
20231100,8844,M88442,1221203,3,1314,USD,,,01,F001,00055078,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,404.94,0.00,140100&20231100&8844&M8844,1,
20231100,8844,M88444,4011102,3,1314,USD,,,01,F001,00055078,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,514.76,140100&20231100&8844&M8844,1,
20231100,8846,M88460,1213201,3,1313,USD,,,01,F001,00055079,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,2573.62,0.00,140100&20231100&8846&M8846,1,
20231100,8846,M88461,7032111,3,1313,USD,,,01,F001,00055079,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,2478.45,140100&20231100&8846&M8846,1,
20231100,8846,M88462,1221203,3,1313,USD,,,01,F001,00055079,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,350.95,0.00,140100&20231100&8846&M8846,1,
20231100,8846,M88464,4011102,3,1313,USD,,,01,F001,00055079,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,446.12,140100&20231100&8846&M8846,1,
20231100,8847,M88470,1213201,3,1313,USD,,,01,F001,00055080,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,2573.62,0.00,140100&20231100&8847&M8847,1,
20231100,8847,M88471,7032111,3,1313,USD,,,01,F001,00055080,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,2478.45,140100&20231100&8847&M8847,1,
20231100,8847,M88472,1221203,3,1313,USD,,,01,F001,00055080,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,350.95,0.00,140100&20231100&8847&M8847,1,
20231100,8847,M88474,4011102,3,1313,USD,,,01,F001,00055080,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,446.12,140100&20231100&8847&M8847,1,
20231100,8849,M88490,1213201,3,1314,USD,,,01,F001,00055081,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,7720.86,0.00,140100&20231100&8849&M8849,1,
20231100,8849,M88491,7032111,3,1314,USD,,,01,F001,00055081,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,7435.35,140100&20231100&8849&M8849,1,
20231100,8849,M88492,1221203,3,1314,USD,,,01,F001,00055081,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,1052.85,0.00,140100&20231100&8849&M8849,1,
20231100,8849,M88494,4011102,3,1314,USD,,,01,F001,00055081,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,1338.36,140100&20231100&8849&M8849,1,
20231100,8850,M88500,1213201,3,1313,USD,,,01,F001,00055082,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,3365.51,0.00,140100&20231100&8850&M8850,1,
20231100,8850,M88501,7032111,3,1313,USD,,,01,F001,00055082,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,3241.05,140100&20231100&8850&M8850,1,
20231100,8850,M88502,1221203,3,1313,USD,,,01,F001,00055082,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,458.93,0.00,140100&20231100&8850&M8850,1,
20231100,8850,M88504,4011102,3,1313,USD,,,01,F001,00055082,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,583.39,140100&20231100&8850&M8850,1,
20231100,8851,M88510,1213201,3,1313,USD,,,01,F001,00055083,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,3365.51,0.00,140100&20231100&8851&M8851,1,
20231100,8851,M88511,7032111,3,1313,USD,,,01,F001,00055083,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,3241.05,140100&20231100&8851&M8851,1,
20231100,8851,M88512,1221203,3,1313,USD,,,01,F001,00055083,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,458.93,0.00,140100&20231100&8851&M8851,1,
20231100,8851,M88514,4011102,3,1313,USD,,,01,F001,00055083,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,583.39,140100&20231100&8851&M8851,1,
20231100,8852,M88520,1213201,3,1314,USD,,,01,F001,00055084,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,10294.49,0.00,140100&20231100&8852&M8852,1,
20231100,8852,M88521,7032111,3,1314,USD,,,01,F001,00055084,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,9913.80,140100&20231100&8852&M8852,1,
20231100,8852,M88522,1221203,3,1314,USD,,,01,F001,00055084,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,1403.79,0.00,140100&20231100&8852&M8852,1,
20231100,8852,M88524,4011102,3,1314,USD,,,01,F001,00055084,01/11/2023,14/12/2023,14/11/2023,Factura de venta,Factura de venta,0.00,1784.48,140100&20231100&8852&M8852,1,
